sentences	sensitiveAttr
<alumniOf>Osaka_University,<alumniOf>University_of_Tasmania,<age>49,<gender>Female,<nationality>Maldives,	Maldives
<age>764,<gender>Female,<knowsLanguage>Arabic,	Granada
<alumniOf>Faculty_of_Political_Science_u002C__Ankara_University,<age>73,<gender>Female,<knowsLanguage>Turkish_lang,<nationality>Turkey,	Erzurum_Province
<age>183,<gender>Female,	Constantinople
<age>319,<gender>Female,	Istanbul
<age>450,<gender>Female,	Manisa_Province
<age>1735,<gender>Female,<knowsLanguage>Latin,	Rome
<age>1726,<gender>Female,	Cyzicus
<alumniOf>University_of_Calcutta,<alumniOf>Presidency_University_u002C__Kolkata,<alumniOf>Chittagong_College,<age>118,<gender>Male,<nationality>Pakistan,<nationality>Bangladesh,	Cox_u0027_s_Bazar
<age>51,<gender>Male,<nationality>Kenya,<nationality>Comoros,<nationality>Somalia,	Moroni_u002C__Comoros
<age>418,<gender>Female,	Scrooby
<alumniOf>University_of_Illinois_System,<age>58,<gender>Male,<nationality>Dominican_Republic,	Santo_Domingo
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>119,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Zittau
<age>462,<gender>Male,<knowsLanguage>Italian_lang,	Ascoli_Piceno
<age>1624,<gender>Female,	Rome
<age>107,<gender>Male,<nationality>United_States,	Carolina_u002C__Puerto_Rico
<age>137,<gender>Male,	St_u002E__Louis
<age>225,<gender>Male,<nationality>United_States,	St_u002E__Louis
<age>1724,<gender>Male,<knowsLanguage>Catalan_lang,	Scillium
<award>Knight_Of_The_Order_Of_St_U002E__Alexander_Nevsky_Q15831432,<award>Order_Of_St_U002E__Vladimir_U002C__1St_Class_Q27096841,<award>Order_Of_St_U002E__Vladimir_U002C__2Nd_Class_Q21148942,<award>Order_Of_St_U002E__Vladimir_U002C__4Th_Class_Q21148960,<award>Order_Of_St_U002E__Vladimir_U002C__3Rd_Class_Q19344818,<award>Order_of_the_White_Eagle__u0028_Russian_Empire_u0029_,<age>231,<gender>Male,	Perm_u002C__Russia
<age>362,<gender>Male,	Büdingen
<age>516,<gender>Male,<knowsLanguage>Portuguese_lang,	Abrantes
<gender>Male,<nationality>Ethiopia,<age>43,	Ethiopia
<alumniOf>Harvard_Business_School,<alumniOf>Harvard_Kennedy_School,<alumniOf>University_of_Los_Andes__u0028_Colombia_u0029_,<alumniOf>City_u002C__University_of_London,<alumniOf>Colegio_Nueva_Granada,<age>67,<gender>Male,<knowsLanguage>Spanish_lang,<memberOf>Colombian_Liberal_Party,<nationality>Colombia,	Mexico_City
<age>768,<gender>Male,<knowsLanguage>Spanish_lang,	Valladolid
<age>1114,<gender>Male,<knowsLanguage>Spanish_lang,	Lara_de_los_Infantes
<age>95,<gender>Female,	Paris
<alumniOf>Turkish_Military_Academy,<age>60,<gender>Male,<nationality>Turkey,	Emirdağ
<age>66,<gender>Male,<nationality>India,	India
<age>137,<gender>Male,<nationality>United_States,	Illinois
<alumniOf>Texas_Tech_University,<age>110,<gender>Female,<nationality>United_States,	Independence_u002C__Kansas
<age>156,<gender>Female,	Cockspur_Island
<alumniOf>Utrecht_University,<age>109,<gender>Female,<memberOf>National_Socialist_Movement_in_the_Netherlands,	Amsterdam
<age>933,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Vlaardingen
<alumniOf>Oglethorpe_University,<age>125,<gender>Female,<worksFor>Abraham__u0026__Straus,	Fulton_County_u002C__Georgia
<age>146,<gender>Female,<nationality>United_States,	Chicago
<age>269,<gender>Female,	Petworth
<age>424,<gender>Female,	Walsingham_House
<age>96,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Platì
<alumniOf>Columbia_University,<alumniOf>Columbia_Law_School,<alumniOf>College_of_Europe,<age>93,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Messina
<age>125,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Rome
<award>George_Cross,<age>105,<gender>Male,	Hasketon
<award>Commander_Of_The_Order_Of_The_British_Empire_Q12201477,<age>83,<gender>Male,<knowsLanguage>English_lang,	London
<age>187,<gender>Male,<nationality>Canada,	Toronto
<alumniOf>Charterhouse_School,<alumniOf>Royal_Military_Academy_Sandhurst,<award>Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413,<award>Lieutenant_Of_The_Royal_Victorian_Order_Q12193574,<age>81,<gender>Male,<knowsLanguage>English_lang,<worksFor>Foreign_u002C__Commonwealth_and_Development_Office,	England
<age>260,<gender>Male,	Colyton_u002C__Devon
<age>291,<gender>Male,<nationality>United_States,	Bourtzwiller
<age>459,<gender>Male,	Errol_u002C__Perth_and_Kinross
<alumniOf>University_of_Pennsylvania_School_of_Engineering_and_Applied_Science,<age>80,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	Latrobe_u002C__Pennsylvania
<alumniOf>Ampleforth_College,<alumniOf>St_Gerard_u0027_s_School_u002C__Bray,<age>101,<gender>Male,<nationality>Republic_of_Ireland,	Dublin
<alumniOf>Magdalen_College_u002C__Oxford,<alumniOf>Winchester_College,<award>Knight_Grand_Cross_Of_The_Order_Of_St_Michael_And_St_George_Q12177423,<award>Commander_Of_The_Order_Of_The_British_Empire_Q12201477,<award>Companion_Of_The_Order_Of_The_Bath_Q12177472,<age>151,<gender>Male,<memberOf>Conservative_Party__u0028_UK_u0029_,	East_Carleton
<award>Order_of_the_Garter,<age>524,<gender>Male,	Sheffield_Castle
<age>129,<gender>Male,	Johnstown_u002C__Pennsylvania
<age>532,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Ham_u002C__Somme
<age>208,<gender>Female,<knowsLanguage>Spanish_lang,<nationality>Spain,<nationality>United_States,	San_Diego
<age>245,<gender>Female,<nationality>Argentina,	Salta
<age>238,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Spain,	Madrid
<award>Order_of_St_u002E__Andrew,<award>Knight_Of_The_Order_Of_The_Golden_Fleece_Q15117228,<award>Grand_Cross_Of_The_Order_Of_Charles_Iii_Q20866649,<age>201,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Spain,	Aranjuez
<age>118,<gender>Male,<nationality>United_States,	Milwaukee
<age>150,<gender>Male,<nationality>United_States,	Douglas_u002C__Michigan
<award>Medal_of_Honor,<age>143,<gender>Male,<nationality>United_States,	LaGrange_u002C__Indiana
<alumniOf>University_of_Nevada_u002C__Reno,<alumniOf>Reno_High_School,<age>84,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	Brooklyn
<alumniOf>University_of_Chicago,<alumniOf>Northwestern_University,<alumniOf>University_of_Nebraska_u2013_Lincoln,<age>124,<gender>Male,<nationality>United_States,	Aledo_u002C__Illinois
<alumniOf>Rugby_School,<alumniOf>Trinity_College_u002C__Cambridge,<alumniOf>Bedales_School,<award>Knight_Grand_Cross_Of_The_Order_Of_St_Michael_And_St_George_Q12177423,<award>Knight_Grand_Cross_Of_The_Royal_Victorian_Order_Q12192290,<award>Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413,<award>Knight_Commander_Of_The_Order_Of_St_Michael_And_St_George_Q12177415,<age>116,<gender>Male,<knowsLanguage>English_lang,<worksFor>Foreign_u002C__Commonwealth_and_Development_Office,	Buenos_Aires
<award>Medal_of_Honor,<age>176,<gender>Male,<nationality>United_States,	Massachusetts
<age>198,<gender>Male,<nationality>United_States,	Delaware_u002C__Ohio
<alumniOf>Fordham_University_School_of_Law,<age>96,<gender>Male,<nationality>United_States,	Flushing_u002C__Queens
<award>Medal_of_Honor,<age>194,<gender>Male,<nationality>United_States,	Paris_u002C__New_York
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>103,<gender>Male,	Horní_Police
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<award>Spanish_Cross,<age>113,<gender>Male,	Memmingen
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>103,<gender>Male,<nationality>Austria,	Salzburg
<age>125,<gender>Male,<knowsLanguage>German_lang,<memberOf>Nazi_Party,<nationality>Austria,<nationality>Germany,	Germany
<award>Commander_Of_The_Legion_Of_Honour_Q10855212,<age>170,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Vieille-Brioude
<age>386,<gender>Male,	Paris
<age>275,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Saint-Denis_u002C__Réunion
<age>476,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Châteaudun
<alumniOf>University_of_Ottawa,<alumniOf>Mount_Allison_University,<alumniOf>St_u002E__Francis_Xavier_University,<age>85,<gender>Male,<nationality>Canada,	Grand_Étang_u002C__Nova_Scotia
<alumniOf>University_of_Iowa,<age>91,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,<worksFor>Minnesota_Vikings,	Melcher-Dallas_u002C__Iowa
<age>98,<gender>Male,<nationality>United_States,	New_York_City
<alumniOf>Harvard_University,<alumniOf>Harvard_College,<age>94,<gender>Male,<nationality>United_States,	New_York_City
<age>337,<gender>Female,	Berlin
<award>Grand_Cross_Of_The_Legion_Of_Honour_Q10855226,<award>Knight_Of_The_Order_Of_The_Golden_Fleece_Q15117228,<award>Grand_Cross_Of_The_Order_Of_Saint_Joseph_Q56376732,<award>Grand_Cross_With_Star_Of_The_Virtuti_Militari_Q21877483,<age>274,<gender>Male,<knowsLanguage>German_lang,	Dresden
<award>Order_of_the_Red_Eagle,<age>318,<gender>Male,	Biesterfeld
<age>287,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Rudolstadt
<age>174,<gender>Male,<nationality>Canada,	Simcoe_u002C__Ontario
<age>509,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Simmern_im_Hunsrück
<age>606,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Simmern_im_Hunsrück
<gender>Male,	Southport
<age>255,<gender>Male,	The_Hague
<age>406,<gender>Male,<memberOf>Fruitbearing_Society,	Kassel
<award>Order_of_the_Dannebrog,<age>169,<gender>Male,<nationality>Denmark,	Orupgaard
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>107,<gender>Male,	Strasbourg
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>108,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Weimar
<age>143,<gender>Male,	Denmark
<gender>Male,<age>97,	Wildenfels
<award>German_Cross_In_Gold_Q17412908,<award>Knight_U0027_S_Cross_Of_The_Iron_Cross_With_Oak_Leaves_Q3003469,<age>115,<gender>Male,	Bous_u002C__Germany
<gender>Male,<age>135,	Germany
<age>192,<gender>Male,<nationality>Sweden,	Altdorf_bei_Nürnberg
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>108,<gender>Male,	Pasłęk
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>102,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Oldendorf_u002C__Stade
<alumniOf>National_Southwestern_Associated_University,<age>99,<gender>Female,<memberOf>Chinese_Communist_Party,<nationality>China,	Taiyuan
<age>1707,<gender>Male,	Former_Zhao
<age>63,<gender>Male,<nationality>Rwanda,	Kibuye_u002C__Rwanda
<alumniOf>University_of_Arkansas,<alumniOf>Westminster_College__u0028_Missouri_u0029_,<age>71,<gender>Male,<nationality>United_States,	Fayetteville_u002C__Arkansas
<award>Order_of_Lenin,<award>Hero_of_the_Soviet_Union,<award>Order_of_the_Red_Star,<age>118,<gender>Male,	Chistopolsky_Uyezd
<age>76,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Paris
<age>451,<gender>Female,<knowsLanguage>French_lang,	France
<age>88,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Palermo
<alumniOf>Nalanda_College_u002C__Colombo,<age>62,<gender>Male,<nationality>Sri_Lanka,	Colombo
<gender>Male,	Sri_Lanka
<gender>Male,<alumniOf>Moscow_State_University,<award>Order_of_Lenin,<age>134,<memberOf>Communist_Party_of_the_Soviet_Union,	Qusar__u0028_city_u0029_
<alumniOf>Carson_u2013_Newman_University,<age>68,<gender>Male,<worksFor>Florida_State_University,<worksFor>University_of_Missouri,<worksFor>University_of_Georgia,	Washington_u002C__D_u002E_C_u002E_
<age>266,<gender>Male,<nationality>Georgia__u0028_country_u0029_,	Georgia__u0028_country_u0029_
<age>61,<gender>Male,<knowsLanguage>English_lang,	Birmingham
<age>144,<gender>Male,<nationality>United_States,	Sicily__u0028_island_u0029_
<age>218,<gender>Male,	Ghogha
<alumniOf>New_York_University,<alumniOf>Duke_University,<age>62,<gender>Female,<nationality>United_States,	New_York__u0028_state_u0029_
<age>53,<gender>Male,	Pachuca
<alumniOf>Collège_Stanislas_de_Paris,<alumniOf>École_Libre_des_Sciences_Politiques,<award>Croix_de_Guerre_1939_u2013_1945,<award>Grand_Cross_Of_The_Legion_Of_Honour_Q10855226,<award>Knight_Grand_Cross_Of_The_Royal_Victorian_Order_Q12192290,<award>Military_Cross,<award>Companions_of_Liberation,<age>111,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Tours
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>125,<gender>Male,<knowsLanguage>German_lang,<memberOf>Nazi_Party,<nationality>Germany,	Annaberg-Buchholz
<age>401,<gender>Male,	Halle__u0028_Saale_u0029_
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>110,<gender>Male,	Vienna
<award>Medal_of_Honor,<age>179,<gender>Male,<nationality>United_States,	Muskingum_County_u002C__Ohio
<nationality>United_States,<age>167,<gender>Male,<knowsLanguage>English_lang,	New_Haven_u002C__Connecticut
<age>403,<gender>Male,	Sudeley_Castle
<award>Knight_Grand_Cross_Of_The_Order_Of_St_Michael_And_St_George_Q12177423,<award>Knight_Grand_Cross_Of_The_Order_Of_The_Bath_Q12177451,<award>Knight_Grand_Cross_Of_The_Royal_Victorian_Order_Q12192290,<award>Honorary_Citizen_Of_Moscow_Q55619373,<age>169,<gender>Male,<knowsLanguage>French_lang,	Copenhagen
<alumniOf>University_of_Oklahoma,<alumniOf>The_Queen_u0027_s_College_u002C__Oxford,<award>Rhodes_Scholarship,<award>Legionnaire_Of_Legion_Of_Merit_Q17231624,<age>112,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	Waco_u002C__Texas
<alumniOf>St_John_u0027_s_College_u002C__Cambridge,<age>236,<gender>Male,	England
<age>266,<gender>Male,	Staverton_u002C__Devon
<age>390,<gender>Male,	Aurich
<age>412,<gender>Male,<memberOf>Fruitbearing_Society,	Brzeg
<age>419,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Darmstadt
<alumniOf>University_of_Oxford,<age>309,<gender>Male,	Derbyshire
<age>121,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Bad_König
<age>170,<gender>Male,	Liverpool
<age>122,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>El_Salvador,	Bistrița
<age>364,<gender>Male,<nationality>United_States,	Accokeek__u0028_plantation_u0029_
<alumniOf>Royal_Military_College_of_Canada,<award>Officer_Of_The_Order_Of_The_British_Empire_Q10762848,<award>Member_Of_The_Order_Of_Canada_Q15278101,<award>Distinguished_Flying_Cross__u0028_United_Kingdom_u0029_,<award>Order_of_Ontario,<age>115,<gender>Male,<nationality>Canada,	Moose_Jaw
<nationality>United_States,<age>198,<gender>Male,	New_Berlin_u002C__Pennsylvania
<alumniOf>University_College_Dublin,<age>130,<gender>Male,<memberOf>Sinn_Féin,	Dublin
<alumniOf>St_John_u0027_s_College_u002C__Cambridge,<alumniOf>Kingswood_School,<age>101,<gender>Male,	Widnes
<award>Medal_of_Honor,<age>197,<gender>Male,	France
<gender>Male,	Renfrewshire
<age>343,<gender>Male,	Renfrewshire
<age>183,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,	Florida_u002C__Orange_County_u002C__New_York
<award>Medal_of_Honor,<age>181,<gender>Male,<nationality>United_States,	Massillon_u002C__Ohio
<award>Medal_of_Honor,<age>181,<gender>Male,<nationality>United_States,	Waterford_u002C__Pennsylvania
<award>Medal_of_Honor,<age>193,<gender>Male,<nationality>United_States,	Cambria_County_u002C__Pennsylvania
<alumniOf>Ridgefield_Park_High_School,<age>71,<gender>Male,<nationality>United_States,<worksFor>New_Jersey_Department_of_Transportation,<worksFor>Amtrak,<worksFor>Delaware_River_Port_Authority,<worksFor>NJ_Transit,	Bayonne_u002C__New_Jersey
<alumniOf>Harvard_University,<alumniOf>Harvard_Divinity_School,<age>220,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,<worksFor>Antioch_College,	Canton_u002C__Massachusetts
<age>125,<gender>Male,<nationality>United_States,	Dixon_u002C__Illinois
<age>138,<gender>Male,<nationality>United_States,	Tbilisi
<gender>Male,	Novo_Brdo__u0028_village_u0029_
<age>120,<gender>Male,<nationality>United_States,	San_Francisco
<award>Distinguished_Service_Cross__u0028_United_Kingdom_u0029_,<age>134,<gender>Male,	London
<age>904,<gender>Male,	Italy
<age>883,<gender>Male,	Flanders
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>107,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Jena
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>111,<gender>Male,<nationality>United_States,	Szczecin
<alumniOf>University_of_Cambridge,<age>127,<gender>Male,<knowsLanguage>German_lang,<memberOf>Nazi_Party,<nationality>Germany,<award>Honorary_citizenship,	Dresden
<age>1924,<gender>Male,	Klazomenai
<age>1924,<gender>Male,	Gabii
<age>255,<gender>Male,	Oudh_State
<age>375,<gender>Male,<knowsLanguage>Persian_lang,	Bukhara
<age>638,<gender>Male,	Imperial_Citadel_of_Thăng_Long
<age>553,<gender>Male,	Forlì
<age>554,<gender>Male,<knowsLanguage>Italian_lang,	Abbiategrasso
<age>93,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Mantua
<age>43,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Turin
<age>210,<gender>Male,<nationality>Canada,	London
<alumniOf>Loyola_Academy,<age>117,<gender>Male,<worksFor>Catholic_University_of_America,	Chicago
<age>843,<gender>Male,	Hertford
<age>898,<gender>Male,	Dumfries_and_Galloway
<age>1074,<gender>Male,	Moray
<age>824,<gender>Male,	Angus_u002C__Scotland
<age>75,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Reggio_Calabria
<age>158,<gender>Male,	Naples
<age>45,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Siderno
<age>409,<gender>Female,	Rome
<award>Righteous_Among_the_Nations,<age>116,<gender>Female,<nationality>Austria,	Eberau
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>101,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Lüneburg
<age>193,<gender>Female,	Rome
<age>154,<gender>Female,<knowsLanguage>Italian_lang,<nationality>Italy,	Naples
<age>67,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Platì
<age>53,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Campobello_di_Licata
<age>75,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Bagheria
<age>218,<gender>Male,	Derbyshire
<age>148,<gender>Male,	Mozambique
<age>626,<gender>Male,	Budva
<age>1523,<gender>Female,	Hillah
<age>215,<gender>Male,	Sri_Lanka
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>104,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Hamburg
<age>50,<gender>Male,	Mogadishu
<age>141,<gender>Female,<nationality>United_States,	Washington_u002C__D_u002E_C_u002E_
<alumniOf>Sorbonne__u0028_building_u0029_,<age>112,<gender>Female,<knowsLanguage>English_lang,<nationality>United_States,	San_Francisco
<award>Order_of_Saint_Catherine,<age>181,<gender>Female,	Saint_Petersburg
<gender>Female,<age>114,	Paris
<age>305,<gender>Female,	Saint_Petersburg
<age>202,<gender>Male,	Lexington_u002C__Kentucky
<alumniOf>McGill_University,<alumniOf>Queens_College_u002C__City_University_of_New_York,<gender>Male,<memberOf>Quebec_Liberal_Party,<nationality>Canada,	Montreal
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>112,<knowsLanguage>German_lang,<gender>Male,<nationality>Germany,	Karbach_u002C__Bavaria
