subject,predicate,object,birthPlace
Suvabaktra_Vilayabanna ,gender ,Female__u0028_gender_u0029_ ,Grand_Palace 
Tribejrutama_Dhamrong ,birthDate ,1881-02-08T00:00:00.000Z ,Grand_Palace 
Tribejrutama_Dhamrong ,gender ,Male_gender ,Grand_Palace 
Ubolratana_Narinaga ,birthDate ,1846-11-28T00:00:00.000Z ,Bangkok 
Ubolratana_Narinaga ,gender ,Female__u0028_gender_u0029_ ,Bangkok 
Urubongs_Rajsombhoj ,birthDate ,1893-10-15T00:00:00.000Z ,Grand_Palace 
Urubongs_Rajsombhoj ,gender ,Male_gender ,Grand_Palace 
Vajirunhis ,birthDate ,1878-06-27T00:00:00.000Z ,Grand_Palace 
Vajirunhis ,gender ,Male_gender ,Grand_Palace 
Valaya_Alongkorn ,birthDate ,1884-04-16T00:00:00.000Z ,Bangkok 
Valaya_Alongkorn ,gender ,Female__u0028_gender_u0029_ ,Bangkok 
Vapi_Busbakara ,birthDate ,1891-06-25T00:00:00.000Z ,Grand_Palace 
Vapi_Busbakara ,gender ,Female__u0028_gender_u0029_ ,Grand_Palace 
Ernst_Stengelin ,memberOf ,Schutzstaffel ,Tuttlingen 
Hans_Meinhard_von_Schönberg ,birthDate ,1582-08-28T00:00:00.000Z ,Bacharach 
Hans_Meinhard_von_Schönberg ,gender ,Male_gender ,Bacharach 
Hans_Meinhard_von_Schönberg ,knowsLanguage ,German_language_generic_instance ,Bacharach 
Hans_Meinhard_von_Schönberg ,nationality ,Germany ,Bacharach 
Hermann_of_Baden-Baden ,birthDate ,1628-10-12T00:00:00.000Z ,Baden-Baden 
Hermann_of_Baden-Baden ,gender ,Male_gender ,Baden-Baden 
Jacob_Hoeppner ,birthDate ,1748-01-03T00:00:00.000Z ,Gdańsk 
Jacob_Hoeppner ,gender ,Male_gender ,Gdańsk 
Jacob_Hoeppner ,knowsLanguage ,German_language_generic_instance ,Gdańsk 
Jacob_Hoeppner ,nationality ,Germany ,Gdańsk 
Johanna_Elisabeth_of_Nassau-Hadamar ,birthDate ,1619-01-17T00:00:00.000Z ,Dillenburg 
Johanna_Elisabeth_of_Nassau-Hadamar ,gender ,Female__u0028_gender_u0029_ ,Dillenburg 
Johanna_Elisabeth_of_Nassau-Hadamar ,knowsLanguage ,German_language_generic_instance ,Dillenburg 
Johanna_Elisabeth_of_Nassau-Hadamar ,nationality ,Germany ,Dillenburg 
Kera_Tamara ,birthDate ,1301-01-01T00:00:00.000Z ,Bulgaria 
Kera_Tamara ,gender ,Female__u0028_gender_u0029_ ,Bulgaria 
Lili_Schönemann ,birthDate ,1758-06-23T00:00:00.000Z ,Offenbach_am_Main 
Lili_Schönemann ,gender ,Female__u0028_gender_u0029_ ,Offenbach_am_Main 
Lili_Schönemann ,knowsLanguage ,German_language_generic_instance ,Offenbach_am_Main 
Lili_Schönemann ,nationality ,Germany ,Offenbach_am_Main 
Margareta_Fouché ,birthDate ,1909-03-28T00:00:00.000Z ,Elghammar_Castle 
Margareta_Fouché ,gender ,Female__u0028_gender_u0029_ ,Elghammar_Castle 
Margareta_Fouché ,knowsLanguage ,German_language_generic_instance ,Elghammar_Castle 
Margareta_Fouché ,nationality ,Germany ,Elghammar_Castle 
Margareta_Fouché ,nationality ,Sweden ,Elghammar_Castle 
Nefise_Hatun ,birthDate ,1363-01-01T00:00:00.000Z ,Bursa 
Nefise_Hatun ,gender ,Female__u0028_gender_u0029_ ,Bursa 
Philipp-Ernst_u002C__Prince_of_Schaumburg-Lippe ,birthDate ,1928-07-26T00:00:00.000Z ,Hagenburg 
Philipp-Ernst_u002C__Prince_of_Schaumburg-Lippe ,gender ,Male_gender ,Hagenburg 
Philipp-Ernst_u002C__Prince_of_Schaumburg-Lippe ,knowsLanguage ,German_language_generic_instance ,Hagenburg 
Philipp-Ernst_u002C__Prince_of_Schaumburg-Lippe ,nationality ,Germany ,Hagenburg 
Prince_Robin_of_Sayn-Wittgenstein-Berleburg ,birthDate ,1938-01-29T00:00:00.000Z ,Giessen 
Prince_Robin_of_Sayn-Wittgenstein-Berleburg ,gender ,Male_gender ,Giessen 
Prince_Robin_of_Sayn-Wittgenstein-Berleburg ,knowsLanguage ,German_language_generic_instance ,Giessen 
Prince_Robin_of_Sayn-Wittgenstein-Berleburg ,nationality ,Germany ,Giessen 
Savcı_Bey ,birthDate ,1362-01-01T00:00:00.000Z ,Bursa 
Savcı_Bey ,gender ,Male_gender ,Bursa 
Matthew_Mbu ,alumniOf ,University_College_London ,Cross_River_State 
Matthew_Mbu ,birthDate ,1929-11-20T00:00:00.000Z ,Cross_River_State 
Matthew_Mbu ,gender ,Male_gender ,Cross_River_State 
Matthew_Mbu ,knowsLanguage ,English_language_generic_instance ,Cross_River_State 
Matthew_Mbu ,knowsLanguage ,Nigerian_Pidgin_generic_instance ,Cross_River_State 
Matthew_Mbu ,knowsLanguage ,Efik_language_generic_instance ,Cross_River_State 
Matthew_Mbu ,nationality ,Nigeria ,Cross_River_State 
Prince_Joseph_Ferdinand_of_Saxe-Coburg_and_Gotha ,birthDate ,1869-05-21T00:00:00.000Z ,Rio_de_Janeiro 
Prince_Joseph_Ferdinand_of_Saxe-Coburg_and_Gotha ,gender ,Male_gender ,Rio_de_Janeiro 
Prince_Joseph_Ferdinand_of_Saxe-Coburg_and_Gotha ,knowsLanguage ,Portuguese_language_generic_instance ,Rio_de_Janeiro 
Prince_Joseph_Ferdinand_of_Saxe-Coburg_and_Gotha ,nationality ,Brazil ,Rio_de_Janeiro 
Princess_Margaret_of_Denmark ,award ,Order_of_the_Starry_Cross ,Bernstorff_Palace 
Princess_Margaret_of_Denmark ,birthDate ,1895-09-17T00:00:00.000Z ,Bernstorff_Palace 
Princess_Margaret_of_Denmark ,gender ,Female__u0028_gender_u0029_ ,Bernstorff_Palace 
Princess_Margaret_of_Denmark ,nationality ,Denmark ,Bernstorff_Palace 
Princess_Teresa_Cristina_of_Saxe-Coburg_and_Gotha ,birthDate ,1902-08-23T00:00:00.000Z ,Thuringia 
Princess_Teresa_Cristina_of_Saxe-Coburg_and_Gotha ,gender ,Female__u0028_gender_u0029_ ,Thuringia 
Princess_Teresa_Cristina_of_Saxe-Coburg_and_Gotha ,knowsLanguage ,German_language_generic_instance ,Thuringia 
Princess_Teresa_Cristina_of_Saxe-Coburg_and_Gotha ,nationality ,Germany ,Thuringia 
Wenceslaus_IV_of_Bohemia ,alumniOf ,Charles_University ,Nuremberg 
Wenceslaus_IV_of_Bohemia ,birthDate ,1361-03-06T00:00:00.000Z ,Nuremberg 
Wenceslaus_IV_of_Bohemia ,gender ,Male_gender ,Nuremberg 
Countess_Maria_of_Nassau__u0028_1556_u2013_1616_u0029_ ,birthDate ,1556-02-07T00:00:00.000Z ,Breda 
Countess_Maria_of_Nassau__u0028_1556_u2013_1616_u0029_ ,gender ,Female__u0028_gender_u0029_ ,Breda 
Domitia_Lepida ,gender ,Female__u0028_gender_u0029_ ,Rome 
Douglas_MacArthur_II ,alumniOf ,Yale_College ,Bryn_Mawr_u002C__Pennsylvania 
Douglas_MacArthur_II ,alumniOf ,Milton_Academy ,Bryn_Mawr_u002C__Pennsylvania 
Douglas_MacArthur_II ,birthDate ,1909-07-05T00:00:00.000Z ,Bryn_Mawr_u002C__Pennsylvania 
Douglas_MacArthur_II ,gender ,Male_gender ,Bryn_Mawr_u002C__Pennsylvania 
Douglas_MacArthur_II ,nationality ,United_States ,Bryn_Mawr_u002C__Pennsylvania 
Elizabeth_Charlotte_of_the_Palatinate_u002C__Electress_of_Brandenburg ,birthDate ,1597-11-19T00:00:00.000Z ,Neumarkt_in_der_Oberpfalz 
Elizabeth_Charlotte_of_the_Palatinate_u002C__Electress_of_Brandenburg ,gender ,Female__u0028_gender_u0029_ ,Neumarkt_in_der_Oberpfalz 
Odo_of_St_Amand ,birthDate ,1110-01-01T00:00:00.000Z ,Artois 
Odo_of_St_Amand ,gender ,Male_gender ,Artois 
Philip_u002C__Elector_Palatine ,birthDate ,1448-07-14T00:00:00.000Z ,Heidelberg 
Philip_u002C__Elector_Palatine ,gender ,Male_gender ,Heidelberg 
Philip_u002C__Elector_Palatine ,knowsLanguage ,German_language_generic_instance ,Heidelberg 
Philip_u002C__Elector_Palatine ,nationality ,Germany ,Heidelberg 
Philippa_of_Antioch ,birthDate ,1148-01-01T00:00:00.000Z ,Antioch 
Philippa_of_Antioch ,gender ,Female__u0028_gender_u0029_ ,Antioch 
Princess_Marie_Anne_of_Saxe-Altenburg ,birthDate ,1864-03-14T00:00:00.000Z ,Altenburg 
Princess_Marie_Anne_of_Saxe-Altenburg ,gender ,Female__u0028_gender_u0029_ ,Altenburg 
Princess_Marie_Anne_of_Saxe-Altenburg ,knowsLanguage ,German_language_generic_instance ,Altenburg 
Princess_Marie_Anne_of_Saxe-Altenburg ,nationality ,Germany ,Altenburg 
Rozalia_Lubomirska ,birthDate ,1768-09-16T00:00:00.000Z ,Chernobyl 
Rozalia_Lubomirska ,gender ,Female__u0028_gender_u0029_ ,Chernobyl 
Sofía_Matilde_Joy_Redman ,birthDate ,1823-10-07T00:00:00.000Z ,Holborn 
Sofía_Matilde_Joy_Redman ,gender ,Female__u0028_gender_u0029_ ,Holborn 
Sofía_Matilde_Joy_Redman ,nationality ,Costa_Rica ,Holborn 
Vladimir_Grinin ,alumniOf ,Diplomatic_Academy_of_the_Ministry_of_Foreign_Affairs_of_the_Russian_Federation ,Moscow 
Vladimir_Grinin ,alumniOf ,Moscow_State_Institute_of_International_Relations ,Moscow 
Vladimir_Grinin ,award ,Order_of_Friendship ,Moscow 
Vladimir_Grinin ,award ,Order_of_Honour__u0028_Russia_u0029_ ,Moscow 
Vladimir_Grinin ,award ,Medal_Of_The_Order__U0027_For_Merit_To_The_Fatherland_U0027__Ii_U00A0_Class_Q19030089_generic_instance ,Moscow 
Vladimir_Grinin ,birthDate ,1947-11-15T00:00:00.000Z ,Moscow 
Vladimir_Grinin ,gender ,Male_gender ,Moscow 
Vladimir_Grinin ,knowsLanguage ,English_language_generic_instance ,Moscow 
Vladimir_Grinin ,knowsLanguage ,French_language_generic_instance ,Moscow 
Vladimir_Grinin ,knowsLanguage ,German_language_generic_instance ,Moscow 
Vladimir_Grinin ,knowsLanguage ,Russian_language_generic_instance ,Moscow 
Vladimir_Grinin ,nationality ,Russia ,Moscow 
Vladimir_Grinin ,worksFor ,Ministry_of_Foreign_Affairs__u0028_Russia_u0029__generic_instance ,Moscow 
Yao_Defen ,birthDate ,1972-07-15T00:00:00.000Z ,Shucheng_County 
Yao_Defen ,gender ,Female__u0028_gender_u0029_ ,Shucheng_County 
Yao_Defen ,nationality ,China ,Shucheng_County 
Amice_de_Clare ,birthDate ,1220-06-03T00:00:00.000Z ,Monmouthshire 
Amice_de_Clare ,gender ,Female__u0028_gender_u0029_ ,Monmouthshire 
Archduchess_Maria_Anna_of_Austria__u0028_born_1882_u0029_ ,award ,Order_of_the_Starry_Cross ,Linz 
Archduchess_Maria_Anna_of_Austria__u0028_born_1882_u0029_ ,birthDate ,1882-01-06T00:00:00.000Z ,Linz 
Archduchess_Maria_Anna_of_Austria__u0028_born_1882_u0029_ ,gender ,Female__u0028_gender_u0029_ ,Linz 
Archduchess_Maria_Anna_of_Austria__u0028_born_1882_u0029_ ,knowsLanguage ,German_language_generic_instance ,Linz 
Archduchess_Maria_Anna_of_Austria__u0028_born_1882_u0029_ ,nationality ,Austria ,Linz 
Babatha ,birthDate ,0104-01-01T00:00:00.000Z ,Al-Mada_u0027_in 
Babatha ,gender ,Female__u0028_gender_u0029_ ,Al-Mada_u0027_in 
Blandina ,gender ,Female__u0028_gender_u0029_ ,Lyon 
Temulin ,birthDate ,1170-01-01T00:00:00.000Z ,Khentii_Mountains 
Chimpu_Ocllo ,birthDate ,1523-01-01T00:00:00.000Z ,Cusco 
Chimpu_Ocllo ,gender ,Female__u0028_gender_u0029_ ,Cusco 
Presian_I_of_Bulgaria ,gender ,Male_gender ,Bulgaria 
Presian_I_of_Bulgaria ,nationality ,Bulgaria ,Bulgaria 
Priscilla_Dorsey_Ridgely ,birthDate ,1762-07-12T00:00:00.000Z ,Anne_Arundel_County_u002C__Maryland 
Priscilla_Dorsey_Ridgely ,gender ,Female__u0028_gender_u0029_ ,Anne_Arundel_County_u002C__Maryland 
Richard__u0028_son_of_William_the_Conqueror_u0029_ ,birthDate ,1054-01-01T00:00:00.000Z ,Normandy 
Richard__u0028_son_of_William_the_Conqueror_u0029_ ,gender ,Male_gender ,Normandy 
Dominic_McGlinchey ,birthDate ,1954-01-01T00:00:00.000Z ,Bellaghy 
Dominic_McGlinchey ,gender ,Male_gender ,Bellaghy 
Dominic_McGlinchey ,memberOf ,Provisional_Irish_Republican_Army ,Bellaghy 
Dominic_McGlinchey ,memberOf ,Irish_National_Liberation_Army ,Bellaghy 
Dorotea_de_Chopitea ,birthDate ,1816-06-04T00:00:00.000Z ,Santiago 
Dorotea_de_Chopitea ,gender ,Female__u0028_gender_u0029_ ,Santiago 
Dorotea_de_Chopitea ,knowsLanguage ,Spanish_language_generic_instance ,Santiago 
Dorotea_de_Chopitea ,knowsLanguage ,Catalan_language_generic_instance ,Santiago 
Dorotea_de_Chopitea ,nationality ,Chile ,Santiago 
Dorotea_de_Chopitea ,nationality ,Spain ,Santiago 
Frederick_u002C__Landgrave_of_Hesse-Eschwege ,birthDate ,1617-05-09T00:00:00.000Z ,Kassel 
Frederick_u002C__Landgrave_of_Hesse-Eschwege ,gender ,Male_gender ,Kassel 
Frederick_u002C__Landgrave_of_Hesse-Eschwege ,memberOf ,Fruitbearing_Society ,Kassel 
Juliana_of_Hesse-Eschwege ,birthDate ,1652-05-14T00:00:00.000Z ,Eschwege 
Juliana_of_Hesse-Eschwege ,gender ,Female__u0028_gender_u0029_ ,Eschwege 
Katharina_Henot ,birthDate ,1570-01-01T00:00:00.000Z ,Cologne 
Katharina_Henot ,gender ,Female__u0028_gender_u0029_ ,Cologne 
Katharina_Henot ,knowsLanguage ,Early_New_High_German_generic_instance ,Cologne 
Mojmir_II_of_Moravia ,birthDate ,0871-01-01T00:00:00.000Z ,Great_Moravia 
Mojmir_II_of_Moravia ,gender ,Male_gender ,Great_Moravia 
Nizam_Bai ,birthDate ,1631-01-01T00:00:00.000Z ,Hyderabad 
Nizam_Bai ,gender ,Female__u0028_gender_u0029_ ,Hyderabad 
Rafi-ush-Shan ,birthDate ,1671-01-01T00:00:00.000Z ,Red_Fort 
Rafi-ush-Shan ,gender ,Male_gender ,Red_Fort 
Anna_of_Wallachia ,birthDate ,1400-01-01T00:00:00.000Z ,Principality_of_Wallachia 
Anna_of_Wallachia ,gender ,Female__u0028_gender_u0029_ ,Principality_of_Wallachia 
Constantine_II_of_Bulgaria ,birthDate ,1369-01-01T00:00:00.000Z ,Vidin 
Constantine_II_of_Bulgaria ,gender ,Male_gender ,Vidin 
George_III_of_Brieg ,birthDate ,1611-09-04T00:00:00.000Z ,Brzeg 
George_III_of_Brieg ,gender ,Male_gender ,Brzeg 
George_III_of_Brieg ,memberOf ,Fruitbearing_Society ,Brzeg 
Manal_bint_Mohammed_Al_Maktoum ,gender ,Female__u0028_gender_u0029_ ,Dubai 
Manal_bint_Mohammed_Al_Maktoum ,nationality ,United_Arab_Emirates ,Dubai 
Prince_Charles_Philippe_u002C__Duke_of_Nemours ,birthDate ,1905-04-04T00:00:00.000Z ,Neuilly-sur-Seine 
Prince_Charles_Philippe_u002C__Duke_of_Nemours ,gender ,Male_gender ,Neuilly-sur-Seine 
Prince_Charles_Philippe_u002C__Duke_of_Nemours ,knowsLanguage ,French_language_generic_instance ,Neuilly-sur-Seine 
Prince_Charles_Philippe_u002C__Duke_of_Nemours ,nationality ,France ,Neuilly-sur-Seine 
Ali_Babba_bin_Bello ,birthDate ,1808-01-01T00:00:00.000Z ,Wurno 
Ali_Babba_bin_Bello ,gender ,Male_gender ,Wurno 
Ali_Babba_bin_Bello ,nationality ,Nigeria ,Wurno 
Charlotte_Drake_Cardeza ,birthDate ,1854-04-10T00:00:00.000Z ,Pennsylvania 
Charlotte_Drake_Cardeza ,gender ,Female__u0028_gender_u0029_ ,Pennsylvania 
Charlotte_Drake_Cardeza ,nationality ,United_States ,Pennsylvania 
Elisabetta_of_Bourbon-Parma ,birthDate ,1904-03-17T00:00:00.000Z ,Vienna 
Elisabetta_of_Bourbon-Parma ,gender ,Female__u0028_gender_u0029_ ,Vienna 
Louis_u002C__Duke_of_Burgundy__u0028_1751_u2013_1761_u0029_ ,award ,Knight_Of_The_Order_Of_The_Golden_Fleece_Q15117228_generic_instance ,Versailles_u002C__Yvelines 
Louis_u002C__Duke_of_Burgundy__u0028_1751_u2013_1761_u0029_ ,birthDate ,1751-09-13T00:00:00.000Z ,Versailles_u002C__Yvelines 
Louis_u002C__Duke_of_Burgundy__u0028_1751_u2013_1761_u0029_ ,gender ,Male_gender ,Versailles_u002C__Yvelines 
Eva_Marshal ,birthDate ,1203-01-01T00:00:00.000Z ,Pembroke_u002C__Pembrokeshire 
Eva_Marshal ,gender ,Female__u0028_gender_u0029_ ,Pembroke_u002C__Pembrokeshire 
Eva_Marshal ,knowsLanguage ,English_language_generic_instance ,Pembroke_u002C__Pembrokeshire 
Eva_Marshal ,nationality ,Wales ,Pembroke_u002C__Pembrokeshire 
Ismail_III ,birthDate ,1733-01-01T00:00:00.000Z ,Isfahan 
Ismail_III ,gender ,Male_gender ,Isfahan 
Ismail_III ,nationality ,Iran ,Isfahan 
John_Frederick_u002C__Prince_of_Schwarzburg-Rudolstadt ,birthDate ,1721-01-08T00:00:00.000Z ,Rudolstadt 
John_Frederick_u002C__Prince_of_Schwarzburg-Rudolstadt ,gender ,Male_gender ,Rudolstadt 
John_Frederick_u002C__Prince_of_Schwarzburg-Rudolstadt ,knowsLanguage ,German_language_generic_instance ,Rudolstadt 
John_Frederick_u002C__Prince_of_Schwarzburg-Rudolstadt ,nationality ,Germany ,Rudolstadt 
Juana_María_de_los_Dolores_de_León_Smith ,birthDate ,1798-03-27T00:00:00.000Z ,Badajoz 
Juana_María_de_los_Dolores_de_León_Smith ,gender ,Female__u0028_gender_u0029_ ,Badajoz 
Juana_María_de_los_Dolores_de_León_Smith ,knowsLanguage ,Spanish_language_generic_instance ,Badajoz 
Juana_María_de_los_Dolores_de_León_Smith ,nationality ,Spain ,Badajoz 
Julia_Compton_Moore ,birthDate ,1929-02-10T00:00:00.000Z ,Fort_Sill 
Julia_Compton_Moore ,gender ,Female__u0028_gender_u0029_ ,Fort_Sill 
Julia_Compton_Moore ,nationality ,United_States ,Fort_Sill 
Margherita_u002C__Archduchess_of_Austria-Este ,birthDate ,1930-04-07T00:00:00.000Z ,Palace_of_Capodimonte 
Margherita_u002C__Archduchess_of_Austria-Este ,gender ,Female__u0028_gender_u0029_ ,Palace_of_Capodimonte 
Margherita_u002C__Archduchess_of_Austria-Este ,knowsLanguage ,Italian_language_generic_instance ,Palace_of_Capodimonte 
Margherita_u002C__Archduchess_of_Austria-Este ,nationality ,Italy ,Palace_of_Capodimonte 
Princess_Anne_of_Orléans ,award ,Order_of_Queen_Maria_Luisa ,Le_Nouvion-en-Thiérache 
Princess_Anne_of_Orléans ,award ,Sacred_Military_Constantinian_Order_of_Saint_George ,Le_Nouvion-en-Thiérache 
Princess_Anne_of_Orléans ,birthDate ,1906-08-05T00:00:00.000Z ,Le_Nouvion-en-Thiérache 
Princess_Anne_of_Orléans ,gender ,Female__u0028_gender_u0029_ ,Le_Nouvion-en-Thiérache 
Princess_Anne_of_Orléans ,knowsLanguage ,French_language_generic_instance ,Le_Nouvion-en-Thiérache 
Princess_Anne_of_Orléans ,nationality ,France ,Le_Nouvion-en-Thiérache 
Archduchess_Elisabeth_Franziska_of_Austria__u0028_1892_u2013_1930_u0029_ ,award ,Order_of_the_Starry_Cross ,Vienna 
Archduchess_Elisabeth_Franziska_of_Austria__u0028_1892_u2013_1930_u0029_ ,birthDate ,1892-01-27T00:00:00.000Z ,Vienna 
Archduchess_Elisabeth_Franziska_of_Austria__u0028_1892_u2013_1930_u0029_ ,gender ,Female__u0028_gender_u0029_ ,Vienna 
Archduchess_Elisabeth_Franziska_of_Austria__u0028_1892_u2013_1930_u0029_ ,knowsLanguage ,German_language_generic_instance ,Vienna 
Archduchess_Elisabeth_Franziska_of_Austria__u0028_1892_u2013_1930_u0029_ ,nationality ,Austria ,Vienna 
Candida_the_Elder ,birthDate ,0005-01-01T00:00:00.000Z ,Naples 
Candida_the_Elder ,gender ,Female__u0028_gender_u0029_ ,Naples 
Dyveke_Sigbritsdatter ,birthDate ,1488-01-01T00:00:00.000Z ,Amsterdam 
Dyveke_Sigbritsdatter ,gender ,Female__u0028_gender_u0029_ ,Amsterdam 
Dyveke_Sigbritsdatter ,nationality ,Denmark ,Amsterdam 
Fernán_González_of_Castile ,birthDate ,0910-01-01T00:00:00.000Z ,Lara_de_los_Infantes 
Fernán_González_of_Castile ,gender ,Male_gender ,Lara_de_los_Infantes 
Fernán_González_of_Castile ,knowsLanguage ,Spanish_language_generic_instance ,Lara_de_los_Infantes 
Leocadia ,birthDate ,0300-01-01T00:00:00.000Z ,Toledo_u002C__Spain 
Leocadia ,gender ,Female__u0028_gender_u0029_ ,Toledo_u002C__Spain 
Leocadia ,knowsLanguage ,Spanish_language_generic_instance ,Toledo_u002C__Spain 
Louis_de_Pardaillan_de_Gondrin__u0028_1707_u2013_1743_u0029_ ,birthDate ,1707-11-09T00:00:00.000Z ,Versailles_u002C__Yvelines 
Louis_de_Pardaillan_de_Gondrin__u0028_1707_u2013_1743_u0029_ ,gender ,Male_gender ,Versailles_u002C__Yvelines 
Louis_de_Pardaillan_de_Gondrin__u0028_1707_u2013_1743_u0029_ ,knowsLanguage ,French_language_generic_instance ,Versailles_u002C__Yvelines 
Louis_de_Pardaillan_de_Gondrin__u0028_1707_u2013_1743_u0029_ ,nationality ,France ,Versailles_u002C__Yvelines 
Louis_IV_u002C__Elector_Palatine ,birthDate ,1424-01-10T00:00:00.000Z ,Heidelberg 
Louis_IV_u002C__Elector_Palatine ,gender ,Male_gender ,Heidelberg 
Louis_IV_u002C__Elector_Palatine ,knowsLanguage ,German_language_generic_instance ,Heidelberg 
Louis_IV_u002C__Elector_Palatine ,nationality ,Germany ,Heidelberg 
Maria_del_Carmen_Bousada_de_Lara ,birthDate ,1940-01-05T00:00:00.000Z ,Cádiz 
Maria_del_Carmen_Bousada_de_Lara ,gender ,Female__u0028_gender_u0029_ ,Cádiz 
Maria_del_Carmen_Bousada_de_Lara ,knowsLanguage ,Spanish_language_generic_instance ,Cádiz 
Maria_del_Carmen_Bousada_de_Lara ,nationality ,Spain ,Cádiz 
Maud_de_Braose_u002C__Baroness_Mortimer_of_Wigmore ,birthDate ,1224-01-01T00:00:00.000Z ,Wales 
Maud_de_Braose_u002C__Baroness_Mortimer_of_Wigmore ,gender ,Female__u0028_gender_u0029_ ,Wales 
Ragnheiður_Melsteð ,birthDate ,1971-05-06T00:00:00.000Z ,Reykjavík 
Ragnheiður_Melsteð ,gender ,Female__u0028_gender_u0029_ ,Reykjavík 
Ragnheiður_Melsteð ,nationality ,Iceland ,Reykjavík 
Valentine_de_Sainte-Aldegonde ,birthDate ,1820-05-29T00:00:00.000Z ,Paris 
Valentine_de_Sainte-Aldegonde ,gender ,Female__u0028_gender_u0029_ ,Paris 
Valentine_de_Sainte-Aldegonde ,knowsLanguage ,French_language_generic_instance ,Paris 
Valentine_de_Sainte-Aldegonde ,nationality ,France ,Paris 
John_W_u002E__Riddle ,alumniOf ,Harvard_University ,Philadelphia 
John_W_u002E__Riddle ,alumniOf ,Columbia_Law_School ,Philadelphia 
John_W_u002E__Riddle ,birthDate ,1864-01-01T00:00:00.000Z ,Philadelphia 
John_W_u002E__Riddle ,gender ,Male_gender ,Philadelphia 
John_W_u002E__Riddle ,nationality ,United_States ,Philadelphia 
Kunigunde_of_Altdorf ,birthDate ,1020-01-01T00:00:00.000Z ,Weingarten_u002C__Württemberg 
Kunigunde_of_Altdorf ,gender ,Female__u0028_gender_u0029_ ,Weingarten_u002C__Württemberg 
Mentuhotep__u0028_queen_u0029_ ,birthDate ,-1650-01-01T00:00:00.000Z ,Ancient_Egypt 
Mentuhotep__u0028_queen_u0029_ ,gender ,Female__u0028_gender_u0029_ ,Ancient_Egypt 
Micaela_u002C__Countess_of_Paris ,birthDate ,1938-04-30T00:00:00.000Z ,Vichy 
Micaela_u002C__Countess_of_Paris ,gender ,Female__u0028_gender_u0029_ ,Vichy 
Micaela_u002C__Countess_of_Paris ,knowsLanguage ,French_language_generic_instance ,Vichy 
Micaela_u002C__Countess_of_Paris ,knowsLanguage ,Spanish_language_generic_instance ,Vichy 
Micaela_u002C__Countess_of_Paris ,nationality ,France ,Vichy 
Sher_Afgan_Khan ,birthDate ,1600-01-01T00:00:00.000Z ,Safavid_Iran 
Sher_Afgan_Khan ,gender ,Male_gender ,Safavid_Iran 
Azim-ush-Shan ,birthDate ,1664-12-15T00:00:00.000Z ,Agra_Fort 
Azim-ush-Shan ,gender ,Male_gender ,Agra_Fort 
Countess_Johanna_Magdalene_of_Hanau-Lichtenberg ,birthDate ,1660-12-18T00:00:00.000Z ,Rheinau__u0028_Baden_u0029_ 
Countess_Johanna_Magdalene_of_Hanau-Lichtenberg ,gender ,Female__u0028_gender_u0029_ ,Rheinau__u0028_Baden_u0029_ 
Diva_Grabovčeva ,birthDate ,1700-01-01T00:00:00.000Z ,Prozor-Rama 
Diva_Grabovčeva ,gender ,Female__u0028_gender_u0029_ ,Prozor-Rama 
Infanta_Isabel_u002C__Countess_of_Girgenti ,award ,Grand_Cross_Of_The_Civil_Order_Of_Beneficence_Q28870505_generic_instance ,Madrid 
Infanta_Isabel_u002C__Countess_of_Girgenti ,birthDate ,1851-12-20T00:00:00.000Z ,Madrid 
Infanta_Isabel_u002C__Countess_of_Girgenti ,knowsLanguage ,Spanish_language_generic_instance ,Madrid 
Infanta_María_del_Pilar_of_Spain ,birthDate ,1861-06-04T00:00:00.000Z ,Madrid 
Infanta_María_del_Pilar_of_Spain ,gender ,Female__u0028_gender_u0029_ ,Madrid 
Infanta_María_del_Pilar_of_Spain ,knowsLanguage ,Spanish_language_generic_instance ,Madrid 
Infanta_María_del_Pilar_of_Spain ,nationality ,Spain ,Madrid 
Jacque_Batt ,alumniOf ,University_of_Idaho ,Spokane_u002C__Washington 
